uid,namedLocation,domainID,siteID,plotID,setDate,collectDate,identifiedDate,subsampleID,subsampleCode,targetTaxaPresent,individualCount,taxonID,kingdom,phylum,class,order,family,subfamily,tribe,genus,subgenus,specificEpithet,infraspecificEpithet,scientificName,scientificNameAuthorship,taxonRank,nativeStatusCode,identificationQualifier,sex,identificationReferences,sampleCondition,identificationRemarks,remarks,identifiedBy,laboratoryName,identificationHistoryID
"fdf01c04-d1cc-491e-a9ab-e790d0899fc1","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","2023-10-03T21:48Z","2023-10-04T12:45Z","2023-11-09","UNDE_071.20231004.0745.S.01",,"Y",3,"AEDVEX","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Aedini","Aedes","Aedimorphus","vexans",,"Aedes vexans","(Meigen, 1830)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"D.S.Goldhammer","Kansas Biological Survey",
"7aee1d8a-4a34-46b6-b8da-4013d115c43f","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","2023-10-03T21:48Z","2023-10-04T12:45Z","2023-11-09","UNDE_071.20231004.0745.S.01",,"Y",4,"CULSPP","Animalia","Arthropoda","Insecta","Diptera","Culicidae",,,,,"sp.",,"Culicidae sp.","Meigen, 1818","family","UNK",,"M","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"D.S.Goldhammer","Kansas Biological Survey",
"a4dbc4e6-23c7-4c6e-a168-45dc270c7cd8","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","2023-10-03T21:48Z","2023-10-04T12:45Z","2023-11-09","UNDE_071.20231004.0745.S.01",,"Y",3,"AEDSPP","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Aedini","Aedes",,"sp.",,"Aedes sp.","Meigen, 1818","genus","UNK",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"D.S.Goldhammer","Kansas Biological Survey",
"66e8a3f1-3d8a-4882-945e-7f2b67e73af7","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","2023-10-03T21:48Z","2023-10-04T12:45Z","2023-11-09","UNDE_071.20231004.0745.S.01",,"Y",1,"ANOWAL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anophelinae",,"Anopheles","Anopheles","walkeri",,"Anopheles walkeri","Theobald, 1901","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"D.S.Goldhammer","Kansas Biological Survey",
"815256fe-8300-41e5-a15b-446e7836b8e0","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","2023-10-03T21:51Z","2023-10-04T12:52Z","2023-11-09","UNDE_066.20231004.0752.S.01",,"Y",2,"CULMEL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culisetini","Culiseta","Climacura","melanura",,"Culiseta melanura","(Coquillett, 1902)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"D.S.Goldhammer","Kansas Biological Survey",
"7ba3594c-b7b6-4b29-97bd-f2dddefb762c","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","2023-10-03T21:51Z","2023-10-04T12:52Z","2023-11-09","UNDE_066.20231004.0752.S.01",,"Y",1,"ANOPUN","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anophelinae",,"Anopheles","Anopheles","punctipennis",,"Anopheles punctipennis","(Say, 1823)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"D.S.Goldhammer","Kansas Biological Survey",
"de849350-181e-4f57-b5d7-1397f253041d","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","2023-10-03T21:51Z","2023-10-04T12:52Z","2023-11-09","UNDE_066.20231004.0752.S.01",,"Y",16,"AEDCIN","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Aedini","Aedes","Aedes","cinereus",,"Aedes cinereus","Meigen, 1818","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"D.S.Goldhammer","Kansas Biological Survey",
"0a9c8ab6-02f8-4db9-81fb-14621960a262","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","2023-10-03T21:51Z","2023-10-04T12:52Z","2023-11-09","UNDE_066.20231004.0752.S.01",,"Y",6,"AEDVEX","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Aedini","Aedes","Aedimorphus","vexans",,"Aedes vexans","(Meigen, 1830)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"D.S.Goldhammer","Kansas Biological Survey",
"a1976acb-bea4-4d1f-9f4f-1f20a09a029d","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","2023-10-03T21:51Z","2023-10-04T12:52Z","2023-11-09","UNDE_066.20231004.0752.S.01",,"Y",2,"AEDEXC","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Aedini","Aedes","Ochlerotatus","excrucians",,"Aedes excrucians","(Walker, 1856)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"D.S.Goldhammer","Kansas Biological Survey",
"9ee6e10c-4e24-40a8-8308-9ca321983b9d","UNDE_075.mosquitoPoint.mos","D05","UNDE","UNDE_075","2023-10-03T21:58Z","2023-10-04T13:00Z","2023-11-09","UNDE_075.20231004.0800.S.01",,"Y",1,"ANOWAL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anophelinae",,"Anopheles","Anopheles","walkeri",,"Anopheles walkeri","Theobald, 1901","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"D.S.Goldhammer","Kansas Biological Survey",
